Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Testing Scope Status,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure/success,Response Size,Findings (Affected Components),Severity ratings
"Tue, 22 Oct 2024 02:30:41 GMT",PRJ-052,Test Case 512,USER-052,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-512,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,Medium
,PRJ-015,Test Case 513,USER-017,,WEB,Not started,TC-513,Database,Not Started,,,,,,,,Session management,Critical
,PRJ-073,Test Case 514,USER-087,,APP,In progress,TC-514,Payment gateway,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:30:42 GMT",PRJ-088,Test Case 515,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-515,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,Critical
"Tue, 22 Oct 2024 02:30:43 GMT",PRJ-006,Test Case 516,USER-009,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-516,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Session management,Medium
"Tue, 22 Oct 2024 02:30:44 GMT",PRJ-086,Test Case 517,USER-044,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-517,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,High
,PRJ-085,Test Case 518,USER-087,,APP,Not started,TC-518,Login form,Not Started,,,,,,,,User profile page,Critical
"Tue, 22 Oct 2024 02:30:45 GMT",PRJ-064,Test Case 519,USER-022,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-519,User profile page,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Payment gateway,High
"Tue, 22 Oct 2024 02:30:46 GMT",PRJ-007,Test Case 520,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-520,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,Critical
,PRJ-057,Test Case 521,USER-074,,APP,In progress,TC-521,Database,Not Started,,,,,,,,Payment gateway,Low
,PRJ-064,Test Case 522,USER-096,,WEB,In progress,TC-522,Database,Not Started,,,,,,,,Login form,Low
,PRJ-012,Test Case 523,USER-078,,APP,In progress,TC-523,Payment gateway,Not Started,,,,,,,,Payment gateway,Low
"Tue, 22 Oct 2024 02:30:47 GMT",PRJ-029,Test Case 524,USER-059,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-524,Payment gateway,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Low
,PRJ-013,Test Case 525,USER-098,,WEB,In progress,TC-525,Payment gateway,Not Started,,,,,,,,Payment gateway,High
,PRJ-090,Test Case 526,USER-014,,WEB,In progress,TC-526,User profile page,Not Started,,,,,,,,Database,Low
,PRJ-033,Test Case 527,USER-079,,WEB,Not started,TC-527,Database,Not Started,,,,,,,,User profile page,Critical
,PRJ-025,Test Case 528,USER-092,,APP,In progress,TC-528,Login form,Not Started,,,,,,,,Session management,Low
,PRJ-099,Test Case 529,USER-058,,APP,In progress,TC-529,Login form,Not Started,,,,,,,,Session management,Low
,PRJ-071,Test Case 530,USER-056,,APP,Not started,TC-530,User profile page,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:30:48 GMT",PRJ-085,Test Case 531,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-531,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,High
"Tue, 22 Oct 2024 02:30:49 GMT",PRJ-051,Test Case 532,USER-044,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-532,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,High
,PRJ-090,Test Case 533,USER-071,,APP,Not started,TC-533,User profile page,Not Started,,,,,,,,Session management,High
,PRJ-088,Test Case 534,USER-045,,WEB,In progress,TC-534,Login form,Not Started,,,,,,,,Payment gateway,Critical
"Tue, 22 Oct 2024 02:30:50 GMT",PRJ-075,Test Case 535,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-535,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Session management,Low
,PRJ-004,Test Case 536,USER-049,,WEB,Not started,TC-536,User profile page,Not Started,,,,,,,,Payment gateway,Medium
,PRJ-037,Test Case 537,USER-088,,APP,Not started,TC-537,Payment gateway,Not Started,,,,,,,,User profile page,Low
,PRJ-046,Test Case 538,USER-058,,WEB,In progress,TC-538,User profile page,Not Started,,,,,,,,Session management,High
"Tue, 22 Oct 2024 02:30:51 GMT",PRJ-089,Test Case 539,USER-086,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-539,Database,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Payment gateway,Low
,PRJ-002,Test Case 540,USER-096,,APP,In progress,TC-540,User profile page,Not Started,,,,,,,,Payment gateway,Medium
"Tue, 22 Oct 2024 02:30:52 GMT",PRJ-093,Test Case 541,USER-025,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-541,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,Medium
"Tue, 22 Oct 2024 02:30:53 GMT",PRJ-095,Test Case 542,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-542,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Payment gateway,High
,PRJ-017,Test Case 543,USER-021,,APP,In progress,TC-543,Database,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:30:54 GMT",PRJ-020,Test Case 544,USER-042,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-544,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Session management,High
,PRJ-010,Test Case 545,USER-091,,APP,Not started,TC-545,Session management,Not Started,,,,,,,,Login form,Medium
,PRJ-054,Test Case 546,USER-070,,APP,In progress,TC-546,User profile page,Not Started,,,,,,,,User profile page,High
,PRJ-043,Test Case 547,USER-047,,APP,In progress,TC-547,Session management,Not Started,,,,,,,,Login form,Low
,PRJ-086,Test Case 548,USER-045,,APP,Not started,TC-548,Login form,Not Started,,,,,,,,Payment gateway,Critical
"Tue, 22 Oct 2024 02:30:55 GMT",PRJ-015,Test Case 549,USER-050,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-549,Session management,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Payment gateway,Critical
,PRJ-063,Test Case 550,USER-006,,APP,In progress,TC-550,Session management,Not Started,,,,,,,,Login form,Low
,PRJ-022,Test Case 551,USER-099,,WEB,Not started,TC-551,User profile page,Not Started,,,,,,,,Database,Low
,PRJ-027,Test Case 552,USER-069,,APP,Not started,TC-552,Login form,Not Started,,,,,,,,Database,High
,PRJ-005,Test Case 553,USER-012,,WEB,Not started,TC-553,Payment gateway,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:30:56 GMT",PRJ-074,Test Case 554,USER-030,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-554,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Database,Critical
,PRJ-041,Test Case 555,USER-003,,APP,Not started,TC-555,Session management,Not Started,,,,,,,,Login form,Low
,PRJ-090,Test Case 556,USER-010,,APP,In progress,TC-556,Payment gateway,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:30:57 GMT",PRJ-037,Test Case 557,USER-098,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-557,Login form,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Database,Medium
"Tue, 22 Oct 2024 02:30:59 GMT",PRJ-069,Test Case 558,USER-029,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-558,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
,PRJ-087,Test Case 559,USER-094,,APP,Not started,TC-559,Login form,Not Started,,,,,,,,Login form,Low
,PRJ-074,Test Case 560,USER-077,,APP,In progress,TC-560,User profile page,Not Started,,,,,,,,Payment gateway,Medium
,PRJ-053,Test Case 561,USER-083,,WEB,Not started,TC-561,User profile page,Not Started,,,,,,,,Session management,High
,PRJ-025,Test Case 562,USER-015,,WEB,In progress,TC-562,Session management,Not Started,,,,,,,,Login form,High
,PRJ-086,Test Case 563,USER-009,,APP,Not started,TC-563,Session management,Not Started,,,,,,,,Database,High
,PRJ-046,Test Case 564,USER-017,,WEB,In progress,TC-564,Session management,Not Started,,,,,,,,Login form,Medium
"Tue, 22 Oct 2024 02:31:03 GMT",PRJ-041,Test Case 565,USER-063,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-565,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
"Tue, 22 Oct 2024 02:31:07 GMT",PRJ-073,Test Case 566,USER-073,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-566,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
"Tue, 22 Oct 2024 02:31:11 GMT",PRJ-032,Test Case 567,USER-029,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-567,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
"Tue, 22 Oct 2024 02:31:15 GMT",PRJ-060,Test Case 568,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-568,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
"Tue, 22 Oct 2024 02:31:19 GMT",PRJ-083,Test Case 569,USER-078,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-569,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
,PRJ-094,Test Case 570,USER-081,,WEB,Not started,TC-570,Session management,Not Started,,,,,,,,Login form,Critical
,PRJ-099,Test Case 571,USER-076,,WEB,In progress,TC-571,Session management,Not Started,,,,,,,,Session management,Critical
"Tue, 22 Oct 2024 02:31:23 GMT",PRJ-084,Test Case 572,USER-020,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-572,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
"Tue, 22 Oct 2024 02:31:27 GMT",PRJ-060,Test Case 573,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-573,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
,PRJ-079,Test Case 574,USER-088,,WEB,In progress,TC-574,User profile page,Not Started,,,,,,,,User profile page,Medium
"Tue, 22 Oct 2024 02:31:31 GMT",PRJ-095,Test Case 575,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-575,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/?zyow2j5jq7=1,Pass,,,,4645,Database,Medium
,PRJ-009,Test Case 576,USER-034,,APP,Not started,TC-576,User profile page,Not Started,,,,,,,,Session management,High
,PRJ-050,Test Case 577,USER-061,,APP,Not started,TC-577,Payment gateway,Not Started,,,,,,,,Login form,High
"Tue, 22 Oct 2024 02:31:35 GMT",PRJ-095,Test Case 578,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-578,Database,Completed,POST,/DVWA/vulnerabilities/exec/?%60z'z%22$%7b%7b%25%7b%7b%5c=1,Pass,,,,4645,Payment gateway,Low
,PRJ-067,Test Case 579,USER-033,,APP,In progress,TC-579,Payment gateway,Not Started,,,,,,,,Payment gateway,Critical
,PRJ-062,Test Case 580,USER-078,,WEB,In progress,TC-580,User profile page,Not Started,,,,,,,,User profile page,Low
,PRJ-066,Test Case 581,USER-083,,APP,Not started,TC-581,User profile page,Not Started,,,,,,,,User profile page,High
,PRJ-078,Test Case 582,USER-092,,WEB,In progress,TC-582,Payment gateway,Not Started,,,,,,,,Login form,Critical
,PRJ-087,Test Case 583,USER-062,,APP,Not started,TC-583,Database,Not Started,,,,,,,,Login form,Medium
,PRJ-006,Test Case 584,USER-017,,WEB,Not started,TC-584,Session management,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:31:39 GMT",PRJ-022,Test Case 585,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-585,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
"Tue, 22 Oct 2024 02:31:44 GMT",PRJ-011,Test Case 586,USER-028,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-586,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/?nkvloxg%5cz%60z'z%22$%7b%7b%25%7b%7b%5c=1,Pass,,,,4645,User profile page,Critical
"Tue, 22 Oct 2024 02:31:48 GMT",PRJ-077,Test Case 587,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-587,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
,PRJ-030,Test Case 588,USER-049,,APP,Not started,TC-588,Login form,Not Started,,,,,,,,User profile page,Critical
,PRJ-020,Test Case 589,USER-078,,WEB,In progress,TC-589,Session management,Not Started,,,,,,,,Session management,Low
,PRJ-069,Test Case 590,USER-065,,WEB,In progress,TC-590,User profile page,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:31:52 GMT",PRJ-087,Test Case 591,USER-084,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-591,Login form,Completed,POST,/DVWA/vulnerabilities/exec/?zwijhk%5cz%60z'z%22$%7b%7b%25%7b%7b%5c=1,Pass,,,,4645,Session management,Critical
"Tue, 22 Oct 2024 02:31:56 GMT",PRJ-030,Test Case 592,USER-062,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-592,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
,PRJ-018,Test Case 593,USER-033,,APP,Not started,TC-593,Payment gateway,Not Started,,,,,,,,Session management,Critical
,PRJ-033,Test Case 594,USER-025,,WEB,Not started,TC-594,Session management,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:32:00 GMT",PRJ-084,Test Case 595,USER-027,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-595,Login form,Completed,POST,/DVWA/vulnerabilities/exec/?rwjrvui%5cz%60z'z%22$%7b%7b%25%7b%7b%5c=1,Pass,,,,4645,User profile page,Critical
"Tue, 22 Oct 2024 02:32:04 GMT",PRJ-084,Test Case 596,USER-075,zv4ws56pff,APP,Completed,TC-596,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
,PRJ-079,Test Case 597,USER-036,,APP,In progress,TC-597,Session management,Not Started,,,,,,,,Session management,Critical
"Tue, 22 Oct 2024 02:32:08 GMT",PRJ-023,Test Case 598,USER-048,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0sgk8c12349,APP,In progress,TC-598,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
,PRJ-095,Test Case 599,USER-018,,WEB,In progress,TC-599,User profile page,Not Started,,,,,,,,Login form,Medium
,PRJ-066,Test Case 600,USER-052,,APP,Not started,TC-600,Database,Not Started,,,,,,,,Login form,Low
,PRJ-019,Test Case 601,USER-061,,APP,Not started,TC-601,Payment gateway,Not Started,,,,,,,,User profile page,High
"Tue, 22 Oct 2024 02:32:12 GMT",PRJ-011,Test Case 602,USER-078,"`z'z""${{%{{\",WEB,In progress,TC-602,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
,PRJ-092,Test Case 603,USER-077,,WEB,In progress,TC-603,Database,Not Started,,,,,,,,Login form,Medium
,PRJ-085,Test Case 604,USER-067,,APP,Not started,TC-604,Session management,Not Started,,,,,,,,Session management,Medium
"Tue, 22 Oct 2024 02:32:16 GMT",PRJ-079,Test Case 605,USER-022,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-605,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
"Tue, 22 Oct 2024 02:32:20 GMT",PRJ-036,Test Case 606,USER-052,"txkwm\z`z'z""${{%{{\",APP,In progress,TC-606,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
,PRJ-095,Test Case 607,USER-091,,WEB,In progress,TC-607,Session management,Not Started,,,,,,,,Session management,High
,PRJ-045,Test Case 608,USER-036,,WEB,In progress,TC-608,Database,Not Started,,,,,,,,Session management,Low
,PRJ-034,Test Case 609,USER-023,,APP,Not started,TC-609,Session management,Not Started,,,,,,,,Payment gateway,High
"Tue, 22 Oct 2024 02:32:24 GMT",PRJ-015,Test Case 610,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-610,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
"Tue, 22 Oct 2024 02:32:28 GMT",PRJ-099,Test Case 611,USER-032,"wzjizmj\z`z'z""${{%{{\",APP,Completed,TC-611,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
,PRJ-062,Test Case 612,USER-015,,APP,In progress,TC-612,User profile page,Not Started,,,,,,,,User profile page,High
"Tue, 22 Oct 2024 02:32:33 GMT",PRJ-053,Test Case 613,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-613,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
,PRJ-087,Test Case 614,USER-096,,APP,Not started,TC-614,Database,Not Started,,,,,,,,Payment gateway,High
,PRJ-028,Test Case 615,USER-074,,APP,Not started,TC-615,Database,Not Started,,,,,,,,User profile page,Medium
,PRJ-095,Test Case 616,USER-031,,APP,Not started,TC-616,User profile page,Not Started,,,,,,,,User profile page,High
,PRJ-020,Test Case 617,USER-014,,WEB,In progress,TC-617,Session management,Not Started,,,,,,,,Login form,Low
"Tue, 22 Oct 2024 02:32:37 GMT",PRJ-062,Test Case 618,USER-048,"gojg\z`z'z""${{%{{\",APP,Completed,TC-618,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
"Tue, 22 Oct 2024 02:32:41 GMT",PRJ-098,Test Case 619,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-619,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
,PRJ-068,Test Case 620,USER-055,,APP,In progress,TC-620,Database,Not Started,,,,,,,,User profile page,Critical
"Tue, 22 Oct 2024 02:32:45 GMT",PRJ-016,Test Case 621,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-621,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
"Tue, 22 Oct 2024 02:32:49 GMT",PRJ-049,Test Case 622,USER-075,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-622,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
"Tue, 22 Oct 2024 02:32:53 GMT",PRJ-071,Test Case 623,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-623,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
,PRJ-024,Test Case 624,USER-064,,APP,In progress,TC-624,Payment gateway,Not Started,,,,,,,,Payment gateway,Critical
,PRJ-036,Test Case 625,USER-058,,WEB,Not started,TC-625,Login form,Not Started,,,,,,,,Payment gateway,Medium
,PRJ-072,Test Case 626,USER-056,,APP,Not started,TC-626,User profile page,Not Started,,,,,,,,Database,Low
,PRJ-023,Test Case 627,USER-054,,APP,In progress,TC-627,Database,Not Started,,,,,,,,Payment gateway,High
"Tue, 22 Oct 2024 02:32:57 GMT",PRJ-072,Test Case 628,USER-073,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-628,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
"Tue, 22 Oct 2024 02:33:01 GMT",PRJ-033,Test Case 629,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-629,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
"Tue, 22 Oct 2024 02:33:05 GMT",PRJ-047,Test Case 630,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-630,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
,PRJ-087,Test Case 631,USER-078,,WEB,In progress,TC-631,Payment gateway,Not Started,,,,,,,,Payment gateway,Critical
"Tue, 22 Oct 2024 02:33:09 GMT",PRJ-095,Test Case 632,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-632,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
"Tue, 22 Oct 2024 02:33:13 GMT",PRJ-022,Test Case 633,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-633,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-010,Test Case 634,USER-011,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6613.120 Safari/537.36",WEB,Not started,TC-634,Payment gateway,Completed,GET,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Payment gateway,High
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-091,Test Case 635,USER-035,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6613.120 Safari/537.36",APP,In progress,TC-635,Payment gateway,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Session management,Critical
,PRJ-053,Test Case 636,USER-022,,WEB,Not started,TC-636,User profile page,Not Started,,,,,,,,Payment gateway,Low
,PRJ-027,Test Case 637,USER-022,,APP,Not started,TC-637,Login form,Not Started,,,,,,,,Database,Low
,PRJ-004,Test Case 638,USER-099,,APP,Not started,TC-638,Payment gateway,Not Started,,,,,,,,Session management,Medium
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-011,Test Case 639,USER-084,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-639,User profile page,Completed,POST,/DVWA/vulnerabilities/exec//a863rs/wgbtce/i4j4en/,Fail,HTTP/1.1 404 Not Found,,,271,Payment gateway,Critical
,PRJ-081,Test Case 640,USER-017,,WEB,Not started,TC-640,Login form,Not Started,,,,,,,,Payment gateway,High
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-061,Test Case 641,USER-060,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-641,Session management,Completed,POST,/DVWA/vulnerabilities/exec/;/zpiybs/c6yugg/b9w4xa/,Fail,HTTP/1.1 404 Not Found,,,271,User profile page,Critical
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-081,Test Case 642,USER-096,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-642,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-012,Test Case 643,USER-057,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-643,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-002,Test Case 644,USER-001,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-644,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-089,Test Case 645,USER-063,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-645,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
,PRJ-001,Test Case 646,USER-071,,APP,In progress,TC-646,Session management,Not Started,,,,,,,,Database,Critical
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-032,Test Case 647,USER-021,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-647,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
