Deadline,Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure,Response Size,Findings (Affected Components),Severity ratings
05/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-001,Input Validation,Completed,GET,/v1/tiles,Fail,HTTP/2 204 No Content,,,,User profile page,Medium
25/10/2024,22/10/2024,PRJ-049,Virtual Private Network (VPN) Deployment Contract Project,USER-042,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-094,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
01/10/2024,22/10/2024,PRJ-049,Virtual Private Network (VPN) Deployment Contract Project,USER-036,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-095,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
25/10/2024,22/10/2024,PRJ-096,Wireless Network Contract Project,USER-070,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-096,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
20/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-006,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-097,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
15/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-031,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-098,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
25/10/2024,22/10/2024,PRJ-090,Wireless Network Contract Project,USER-033,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-099,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
19/10/2024,22/10/2024,PRJ-021,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-040,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-100,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
04/10/2024,22/10/2024,PRJ-087,ERP Data Migration Project Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-101,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
12/10/2024,22/10/2024,PRJ-090,Wireless Network Contract Project,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-102,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
01/10/2024,22/10/2024,PRJ-069,Infrastructure as a Service (IaaS) Contract Project,USER-055,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-103,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
23/10/2024,22/10/2024,PRJ-054,Application Modernization Contract Project,USER-063,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-104,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
15/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-056,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-105,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
09/10/2024,22/10/2024,PRJ-056,External Network Contract Project,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-106,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
11/10/2024,22/10/2024,PRJ-058,ERP Implementation - TechCorp Contract Project,USER-032,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-107,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
12/10/2024,22/10/2024,PRJ-004,Cost Optimization Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-108,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
17/10/2024,22/10/2024,PRJ-034,Mobile First Strategy Contract Project,USER-044,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-109,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
23/10/2024,22/10/2024,PRJ-025,Insider Threat Awareness Contract Project,USER-011,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-110,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
10/10/2024,22/10/2024,PRJ-061,Marketing Campaign Effectiveness Contract Project,USER-083,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-111,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
16/10/2024,22/10/2024,PRJ-029,Operational Efficiency Improvement Contract Project,USER-052,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-112,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
12/10/2024,22/10/2024,PRJ-071,E-commerce Platform Development Contract Project,USER-068,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-113,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
04/10/2024,22/10/2024,PRJ-090,Wireless Network Contract Project,USER-059,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-114,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
07/10/2024,22/10/2024,PRJ-093,Post-Implementation ERP Support Contract Project,USER-025,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-115,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
04/10/2024,22/10/2024,PRJ-028,Data Security and Privacy Contract Project,USER-095,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-116,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
01/10/2024,22/10/2024,PRJ-025,Insider Threat Awareness Contract Project,USER-038,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-117,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
18/10/2024,22/10/2024,PRJ-091,Firewall Implementation Contract Project,USER-069,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-118,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
19/10/2024,22/10/2024,PRJ-038,Cloud Storage Encryption Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-119,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
31/10/2024,22/10/2024,PRJ-037,Business Process Automation Contract Project,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-120,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
16/10/2024,22/10/2024,PRJ-007,Infrastructure as a Service (IaaS) Contract Project,USER-033,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-121,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
03/10/2024,22/10/2024,PRJ-010,Data-Driven Decision Making Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-122,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
25/10/2024,22/10/2024,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-016,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-123,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
10/10/2024,22/10/2024,PRJ-067,Operational Efficiency Improvement Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-124,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
21/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-080,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-125,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
18/10/2024,22/10/2024,PRJ-028,Data Security and Privacy Contract Project,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-126,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Medium
10/10/2024,22/10/2024,PRJ-010,Data-Driven Decision Making Contract Project,USER-021,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-127,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
22/10/2024,22/10/2024,PRJ-005,Customer Experience Enhancement Contract Project,USER-030,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-128,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
21/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-129,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
26/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-035,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-130,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
23/10/2024,22/10/2024,PRJ-040,Web Application Contract Project,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-131,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
15/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-132,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
01/10/2024,22/10/2024,PRJ-011,ERP Data Migration Project Contract Project,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-133,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
25/10/2024,22/10/2024,PRJ-012,ERP Reporting & Analytics Implementation Contract Project,USER-030,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-134,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
06/10/2024,22/10/2024,PRJ-097,ERP Customization & Integration Contract Project,USER-023,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-135,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,High
14/10/2024,22/10/2024,PRJ-075,Risk Management Analytics Contract Project,USER-056,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-136,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,High
23/10/2024,22/10/2024,PRJ-043,Network Access Control (NAC) Contract Project,USER-042,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-137,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
03/10/2024,22/10/2024,PRJ-064,Remote Work Security Contract Project,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-138,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
22/10/2024,22/10/2024,PRJ-041,Platform as a Service (PaaS) Contract Project,USER-033,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-139,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
20/10/2024,22/10/2024,PRJ-070,Cloud Storage Encryption Contract Project,USER-060,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-140,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
18/10/2024,22/10/2024,PRJ-097,ERP Customization & Integration Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-141,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
21/10/2024,22/10/2024,PRJ-017,Internal Systems Contract Project,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-142,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
18/10/2024,22/10/2024,PRJ-078,Post-Implementation ERP Support Contract Project,USER-031,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-143,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
21/10/2024,22/10/2024,PRJ-053,Data Migration & Integration Contract Project,USER-012,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-144,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
27/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-145,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
13/10/2024,22/10/2024,PRJ-062,Business Process Automation Contract Project,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-146,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
11/10/2024,22/10/2024,PRJ-025,Insider Threat Awareness Contract Project,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-147,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
28/10/2024,22/10/2024,PRJ-065,Network Infrastructure Contract Project,USER-035,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-148,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
15/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-149,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
28/10/2024,22/10/2024,PRJ-042,Financial Forecasting Contract Project,USER-025,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-150,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,Medium
22/10/2024,22/10/2024,PRJ-053,Data Migration & Integration Contract Project,USER-006,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-151,SQL Injection,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Critical
28/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-020,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-152,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,High
24/10/2024,22/10/2024,PRJ-013,Wireless Network Security Contract Project,USER-057,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-153,XSS,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Low
11/10/2024,22/10/2024,PRJ-019,ERP Customization & Integration Contract Project,USER-053,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-154,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,High
31/10/2024,22/10/2024,PRJ-080,Insider Threat Awareness Contract Project,USER-089,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-155,Authentication,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Payment gateway,Critical
08/10/2024,22/10/2024,PRJ-041,Platform as a Service (PaaS) Contract Project,USER-081,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-156,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,Low
04/10/2024,22/10/2024,PRJ-081,Software as a Service (SaaS) Contract Project,USER-088,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-157,Authorization,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Login form,Critical
29/10/2024,22/10/2024,PRJ-098,Remote Work Enablement Contract Project,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-158,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,High
12/10/2024,22/10/2024,PRJ-004,Cost Optimization Contract Project,USER-006,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-159,Authentication,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Payment gateway,High
06/10/2024,22/10/2024,PRJ-056,External Network Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-160,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,Medium
30/10/2024,22/10/2024,PRJ-023,Data Breach Contract Project,USER-011,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-161,XSS,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,User profile page,Critical
09/10/2024,22/10/2024,PRJ-075,Risk Management Analytics Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-162,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Payment gateway,Critical
03/10/2024,22/10/2024,PRJ-086,E-commerce Platform Development Contract Project,USER-002,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-163,Input Validation,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Session management,Medium
28/10/2024,22/10/2024,PRJ-057,Mobile First Strategy Contract Project,USER-045,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-164,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Payment gateway,Critical
13/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-026,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-165,SQL Injection,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Login form,Medium
09/10/2024,22/10/2024,PRJ-074,Network Segmentation Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-166,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,Critical
25/10/2024,22/10/2024,PRJ-002,Compliance (HIPAA) Contract Project,USER-073,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-167,XSS,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,High
22/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-078,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-168,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,High
26/10/2024,22/10/2024,PRJ-097,ERP Customization & Integration Contract Project,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-169,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,High
11/10/2024,22/10/2024,PRJ-057,Mobile First Strategy Contract Project,USER-005,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-170,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,High
17/10/2024,22/10/2024,PRJ-096,Wireless Network Contract Project,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-171,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,High
24/10/2024,22/10/2024,PRJ-065,Network Infrastructure Contract Project,USER-035,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-172,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,High
28/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-173,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,Medium
26/10/2024,22/10/2024,PRJ-087,ERP Data Migration Project Contract Project,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-174,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Payment gateway,Low
12/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-002,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-175,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Login form,Critical
